imdb_id,title,year,director,region_code,budget_usd,us_gross,genres,date,runtime_minutes,averagerating
tt0046672,"20,000 Leagues Under the Sea",1954,Richard Fleischer,US,9000000.0,-1.0,"Adventure, Drama, Family",,,
tt0046807,Brigadoon,1954,Vincente Minnelli,US,2400000.0,-1.0,"Fantasy, Musical, Romance",,,
tt0046816,The Caine Mutiny,1954,Edward Dmytryk,US,2000000.0,22000000.0,"Drama, War",1954-06-23,,
tt0046876,Creature from the Black Lagoon,1954,Jack Arnold,US,-1.0,-1.0,"Horror, Sci-Fi",,,
tt0046878,Crime Wave,1953,André De Toth,US,-1.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0046911,Diabolique,1955,Henri-Georges Clouzot,FR,-1.0,-1.0,"Crime, Drama, Horror",,,
tt0046912,Dial M for Murder,1954,Alfred Hitchcock,US,1400000.0,13000.0,"Crime, Thriller",1954-05-29,,
tt0047033,Gog,1954,Herbert L. Strock,US,250000.0,-1.0,"Drama, Horror, Romance",,,
tt0047034,Godzilla,1954,Ishirô Honda,JP,175000.0,563000.0,"Drama, Horror, Sci-Fi",,,
tt0047136,Johnny Guitar,1954,Nicholas Ray,US,-1.0,-1.0,"Drama, Western",,,
tt0047296,On the Waterfront,1954,Elia Kazan,US,910000.0,-1.0,"Crime, Drama, Thriller",,,
tt0047377,Pushover,1954,Richard Quine,US,400000.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0047396,Rear Window,1954,Alfred Hitchcock,US,1000000.0,37000000.0,"Mystery, Thriller",1954-09-01,,
tt0047422,River of No Return,1954,Otto Preminger,US,2200000.0,-1.0,"Action, Adventure, Drama",,,
tt0047437,Sabrina,1954,Billy Wilder,US,2200000.0,-1.0,"Comedy, Drama, Romance",,,
tt0047467,Land of Fury,1954,Ken Annakin,GB,-1.0,-1.0,"Adventure, Drama, History",,,
tt0047472,Seven Brides for Seven Brothers,1954,Stanley Donen,US,-1.0,-1.0,"Comedy, Drama, Musical",,,
tt0047478,Seven Samurai,1954,Akira Kurosawa,JP,1128668.1715575622,319000.0,"Action, Adventure, Drama",1954-04-26,,
tt0047522,A Star Is Born,1954,George Cukor,US,5000000.0,4300000.0,"Drama, Musical, Romance",1954-10-01,,
tt0047528,La Strada,1954,Federico Fellini,IT,-1.0,-1.0,Drama,,,
tt0047542,Suddenly,1954,Lewis Allen,US,-1.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0047573,Them!,1954,Gordon Douglas,US,-1.0,-1.0,"Horror, Sci-Fi",,,
tt0047577,This Island Earth,1955,Joseph M. Newman,US,800000.0,-1.0,"Horror, Mystery, Sci-Fi",,,
tt0047641,Valley of the Kings,1954,Robert Pirosh,US,2100000.0,-1.0,Adventure,,,
tt0047673,White Christmas,1954,Michael Curtiz,US,-1.0,928000.0,"Comedy, Musical, Romance",1954-10-14,,
tt0047677,The Wild One,1953,Laslo Benedek,US,-1.0,-1.0,"Crime, Drama, Romance",,,
tt0047797,Above Us the Waves,1955,Ralph Thomas,GB,-1.0,-1.0,"Drama, War",,,
tt0047811,All That Heaven Allows,1955,Douglas Sirk,US,-1.0,-1.0,"Drama, Romance",,,
tt0047834,Animal Farm,1954,Joy Batchelor,GB,-1.0,-1.0,"Animation, Drama",,,
tt0047840,Artists and Models,1955,Frank Tashlin,US,1500000.0,-1.0,"Comedy, Musical, Romance",,,
tt0047849,Bad Day at Black Rock,1955,John Sturges,US,1300000.0,-1.0,"Crime, Drama, Mystery",,,
tt0047892,Bob le Flambeur,1956,Jean-Pierre Melville,unknown,2939878.1982787517,16000.0,"Crime, Drama, Thriller",1956-08-24,,
tt0047969,Daddy Long Legs,1955,Jean Negulesco,US,-1.0,-1.0,"Musical, Romance",,,
tt0048021,Rififi,1955,Jules Dassin,FR,-1.0,518000.0,"Crime, Thriller",1955-04-13,,
tt0048028,East of Eden,1955,Elia Kazan,US,-1.0,-1.0,Drama,,,
tt0048140,Guys and Dolls,1955,Joseph L. Mankiewicz,US,5500000.0,-1.0,"Comedy, Crime, Musical",,,
tt0048216,It's Always Fair Weather,1955,Stanley Donen,US,2100000.0,-1.0,"Comedy, Drama, Musical",,,
tt0048254,Killer's Kiss,1955,Stanley Kubrick,US,75000.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0048261,Kiss Me Deadly,1955,Robert Aldrich,US,410000.0,-1.0,"Crime, Film-Noir, Mystery",,,
tt0048280,Lady and the Tramp,1955,Clyde Geronimi,US,4000000.0,94000000.0,"Animation, Adventure, Comedy",1955-06-22,,
tt0048281,The Ladykillers,1955,Alexander Mackendrick,GB,-1.0,-1.0,"Comedy, Crime",,,
tt0048283,Land of the Pharaohs,1955,Howard Hawks,US,2900000.0,-1.0,"Adventure, Drama, History",,,
tt0048356,Marty,1955,Delbert Mann,US,343000.0,-1.0,"Drama, Romance",,,
tt0048380,Mister Roberts,1955,John Ford,US,-1.0,-1.0,"Comedy, Drama, War",,,
tt0048394,Death of a Cyclist,1955,Juan Antonio Bardem,ES,-1.0,-1.0,"Crime, Drama",,,
tt0048424,The Night of the Hunter,1955,Charles Laughton,US,795000.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0048445,Oklahoma!,1955,Fred Zinnemann,US,5000000.0,-1.0,"Comedy, Drama, Musical",,,
tt0048473,Pather Panchali,1955,Satyajit Ray,IN,-1.0,134000.0,Drama,1955-08-26,,
tt0048545,Rebel Without a Cause,1955,Nicholas Ray,US,1500000.0,200000.0,Drama,,,
tt0048554,Revenge of the Creature,1955,Jack Arnold,US,-1.0,-1.0,"Horror, Sci-Fi",,,
tt0048605,The Seven Year Itch,1955,Billy Wilder,US,1800000.0,-1.0,"Comedy, Romance",,,
tt0048624,Sissi,1955,Ernst Marischka,AT,-1.0,-1.0,"Comedy, Drama, History",,,
tt0048691,The Tall Men,1955,Raoul Walsh,US,3100000.0,-1.0,Western,,,
tt0048724,Tight Spot,1955,Phil Karlson,US,-1.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0048728,To Catch a Thief,1955,Alfred Hitchcock,US,2500000.0,-1.0,"Mystery, Romance, Thriller",,,
tt0048750,The Trouble with Harry,1955,Alfred Hitchcock,US,1200000.0,-1.0,"Comedy, Mystery",,,
tt0048806,Wichita,1955,Jacques Tourneur,US,-1.0,-1.0,"Romance, Western",,,
tt0048960,Around the World in 80 Days,1956,Michael Anderson,unknown,6000000.0,42000000.0,"Adventure, Comedy, Family",1956-10-17,,
tt0048977,The Bad Seed,1956,Mervyn LeRoy,US,1000000.0,-1.0,"Drama, Horror, Thriller",,,
tt0048992,The Beast of Hollow Mountain,1956,Edward Nassour,MX,-1.0,-1.0,"Horror, Romance, Sci-Fi",,,
tt0049092,The Conqueror,1956,Dick Powell,US,6000000.0,-1.0,"Adventure, Biography, History",,,
tt0049096,The Court Jester,1955,Melvin Frank,US,4000000.0,-1.0,"Adventure, Comedy, Family",,,
tt0049117,D-Day the Sixth of June,1956,Henry Koster,US,2100000.0,-1.0,"Drama, Romance, War",,,
tt0049189,...And God Created Woman,1956,Roger Vadim,FR,300000.0,-1.0,"Drama, Romance",,,
tt0049223,Forbidden Planet,1956,Fred M. Wilcox,US,1900000.0,-1.0,"Action, Adventure, Sci-Fi",,,
tt0049224,Foreign Intrigue,1956,Sheldon Reynolds,US,625000.0,-1.0,"Crime, Drama, Mystery",,,
tt0049261,Giant,1956,George Stevens,US,5400000.0,178000.0,"Drama, Western",,,
tt0049314,High Society,1956,Charles Walters,US,2700000.0,-1.0,"Comedy, Musical, Romance",,,
tt0049366,Invasion of the Body Snatchers,1956,Don Siegel,US,417000.0,-1.0,"Drama, Horror, Sci-Fi",,,
tt0049406,The Killing,1956,Stanley Kubrick,unknown,320000.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0049408,The King and I,1956,Walter Lang,US,4600000.0,-1.0,"Biography, Drama, Musical",,,
tt0049456,Lust for Life,1956,Vincente Minnelli,US,-1.0,-1.0,"Biography, Drama",,,
tt0049470,The Man Who Knew Too Much,1956,Alfred Hitchcock,US,2500000.0,-1.0,"Drama, Thriller",,,
tt0049513,Moby Dick,1956,John Huston,US,4500000.0,-1.0,"Adventure, Drama",,,
tt0049730,The Searchers,1956,John Ford,US,3800000.0,-1.0,"Adventure, Drama, Western",,,
tt0049833,The Ten Commandments,1956,Cecil B. DeMille,US,13000000.0,66000000.0,"Adventure, Drama",1956-10-05,,
tt0049871,A Town Like Alice,1956,Jack Lee,GB,-1.0,-1.0,"Drama, Romance, War",,,
tt0049902,A Man Escaped,1956,Robert Bresson,FR,-1.0,-1.0,Drama,,,
tt0049934,War and Peace,1956,King Vidor,IT,6000000.0,-1.0,"Drama, Romance, War",,,
tt0050083,12 Angry Men,1957,Sidney Lumet,unknown,350000.0,-1.0,Drama,,,
tt0050085,The 27th Day,1957,William Asher,US,-1.0,-1.0,Sci-Fi,,,
tt0050086,3:10 to Yuma,1957,Delmer Daves,US,-1.0,-1.0,"Drama, Thriller, Western",,,
tt0050105,An Affair to Remember,1957,Leo McCarey,US,-1.0,-1.0,"Drama, Musical, Romance",,,
tt0050212,The Bridge on the River Kwai,1957,David Lean,GB,3000000.0,27000000.0,"Adventure, Drama, War",1957-10-02,,
tt0050280,The Curse of Frankenstein,1957,Terence Fisher,GB,76112.41217798597,-1.0,"Horror, Sci-Fi, Thriller",,,
tt0050371,A Face in the Crowd,1957,Elia Kazan,US,-1.0,-1.0,"Drama, Music",,,
tt0050419,Funny Face,1957,Stanley Donen,US,3000000.0,-1.0,"Comedy, Musical, Romance",,,
tt0050468,Gunfight at the O.K. Corral,1957,John Sturges,US,2000000.0,-1.0,"Biography, Drama, Western",,,
tt0050565,Joe Dakota,1957,Richard Bartlett,US,-1.0,-1.0,"Action, Adventure, Drama",,,
tt0050613,Throne of Blood,1957,Akira Kurosawa,JP,-1.0,47000.0,"Drama, History",,,
tt0050634,The Cranes Are Flying,1957,Mikhail Kalatozov,SUHH,-1.0,18000.0,"Drama, Romance, War",1957-10-12,,
tt0050658,Love in the Afternoon,1957,Billy Wilder,US,2100000.0,-1.0,"Comedy, Crime, Drama",,,
tt0050706,Mon Oncle,1958,Jacques Tati,FR,40831.64164276044,-1.0,Comedy,,,
tt0050746,The Devil Strikes at Night,1957,Robert Siodmak,DE,-1.0,-1.0,"Crime, Drama, Thriller",,,
tt0050783,Nights of Cabiria,1957,Federico Fellini,IT,-1.0,752000.0,Drama,1957-10-03,,
tt0050797,The Oklahoman,1957,Francis D. Lyon,US,-1.0,-1.0,Western,,,
tt0050798,Old Yeller,1957,Robert Stevenson,US,-1.0,-1.0,"Adventure, Drama, Family",,,
tt0050825,Paths of Glory,1957,Stanley Kubrick,US,935000.0,-1.0,"Drama, War",,,
tt0050839,Peyton Place,1957,Mark Robson,US,-1.0,-1.0,"Drama, Romance",,,
tt0050861,The Prince and the Showgirl,1957,Laurence Olivier,US,-1.0,-1.0,"Comedy, Romance",,,
tt0050915,Run of the Arrow,1957,Samuel Fuller,US,-1.0,-1.0,Western,,,
tt0050933,Sayonara,1957,Joshua Logan,US,-1.0,-1.0,"Drama, Romance",,,
tt0050976,The Seventh Seal,1957,Ingmar Bergman,SE,150000.0,-1.0,"Drama, Fantasy",,,
tt0050986,Wild Strawberries,1957,Ingmar Bergman,SE,-1.0,-1.0,"Drama, Romance",,,
tt0051036,Sweet Smell of Success,1957,Alexander Mackendrick,US,3400000.0,-1.0,"Drama, Film-Noir",,,
tt0051182,The Wayward Bus,1957,Victor Vicas,US,-1.0,-1.0,Drama,,,
tt0051198,The Wings of Eagles,1957,John Ford,US,2600000.0,-1.0,"Biography, Drama, War",,,
tt0051201,Witness for the Prosecution,1957,Billy Wilder,US,3000000.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0051207,The Wrong Man,1956,Alfred Hitchcock,US,1200000.0,-1.0,"Drama, Film-Noir",,,
tt0051378,Elevator to the Gallows,1958,Louis Malle,FR,-1.0,375000.0,"Crime, Drama, Thriller",1958-01-29,,
tt0051383,Auntie Mame,1958,Morton DaCosta,US,2200000.0,-1.0,"Comedy, Drama, Romance",,,
tt0051406,Bell Book and Candle,1958,Richard Quine,GB,-1.0,-1.0,"Comedy, Fantasy, Romance",,,
tt0051411,The Big Country,1958,William Wyler,unknown,-1.0,-1.0,"Romance, Western",,,
tt0051418,The Blob,1958,Irvin S. Yeaworth Jr.,unknown,240000.0,-1.0,"Horror, Sci-Fi",,,
tt0051433,The Bravados,1958,Henry King,US,-1.0,-1.0,"Drama, Western",,,
tt0051459,Cat on a Hot Tin Roof,1958,Richard Brooks,US,3000000.0,-1.0,Drama,,,
tt0051502,A Cry from the Streets,1958,Lewis Gilbert,GB,-1.0,-1.0,"Drama, Romance",,,
tt0051525,The Defiant Ones,1958,Stanley Kramer,US,778000.0,-1.0,"Crime, Drama",,,
tt0051532,Desert Patrol,1958,Guy Green,GB,-1.0,-1.0,"Drama, War",,,
tt0051554,Horror of Dracula,1958,Terence Fisher,GB,94847.77517564404,-1.0,Horror,,,
tt0051622,The Fly,1958,Kurt Neumann,US,700000.0,-1.0,"Drama, Horror, Sci-Fi",,,
tt0051658,Gigi,1958,Vincente Minnelli,US,3300000.0,-1.0,"Comedy, Musical, Romance",,,
tt0051744,House on Haunted Hill,1959,William Castle,US,200000.0,-1.0,"Horror, Mystery",,,
tt0051745,Houseboat,1958,Melville Shavelson,US,-1.0,-1.0,"Comedy, Drama, Family",,,
tt0051776,The Inn of the Sixth Happiness,1958,Mark Robson,US,-1.0,-1.0,"Biography, Drama, War",,,
tt0051808,The Hidden Fortress,1958,Akira Kurosawa,JP,-1.0,47000.0,"Adventure, Drama",,,
tt0051994,A Night to Remember,1958,Roy Ward Baker,GB,1700000.0,-1.0,"Biography, Drama, History",,,
tt0052013,Nowhere to Go,1958,Seth Holt,GB,468000.0,-1.0,"Crime, Drama, Film-Noir",,,
tt0052077,Plan 9 from Outer Space,1959,Edward D. Wood Jr.,US,60000.0,-1.0,"Horror, Sci-Fi",,,
tt0052151,Run Silent Run Deep,1958,Robert Wise,US,-1.0,-1.0,"Action, Drama, War",,,
tt0052218,Some Came Running,1958,Vincente Minnelli,US,-1.0,-1.0,"Drama, Romance",,,
tt0052225,South Pacific,1958,Joshua Logan,US,6000000.0,458000.0,"Musical, Romance, War",,,
tt0052287,Terror in a Texas Town,1958,Joseph H. Lewis,US,80000.0,-1.0,"Drama, Western",,,
tt0052303,Torpedo Run,1958,Joseph Pevney,US,1500000.0,-1.0,"Drama, War",,,
tt0052311,Touch of Evil,1958,Orson Welles,US,829000.0,2200000.0,"Crime, Drama, Film-Noir",1958-03-30,,
tt0052357,Vertigo,1958,Alfred Hitchcock,US,2500000.0,7700000.0,"Mystery, Romance, Thriller",1958-05-09,,
tt0052365,The Vikings,1958,Richard Fleischer,unknown,3500000.0,-1.0,"Action, Adventure, History",,,
tt0052415,The Young Lions,1958,Edward Dmytryk,US,3600000.0,-1.0,"Action, Drama, War",,,
tt0052556,The Lovers,1958,Louis Malle,FR,-1.0,-1.0,"Drama, Romance",,,
tt0052561,Anatomy of a Murder,1959,Otto Preminger,US,-1.0,-1.0,"Crime, Drama, Mystery",,,
tt0052602,The Bat,1959,Crane Wilbur,US,-1.0,-1.0,"Horror, Mystery, Thriller",,,
tt0052618,Ben-Hur,1959,William Wyler,US,15000000.0,74000000.0,"Adventure, Drama, History",1959-12-26,,
tt0052619,The Best of Everything,1959,Jean Negulesco,US,2500000.0,-1.0,"Drama, Romance",,,
tt0052646,The Brain That Wouldn't Die,1962,Joseph Green,unknown,62000.0,-1.0,"Horror, Sci-Fi",,,
tt0052722,Darby O'Gill and the Little People,1959,Robert Stevenson,US,-1.0,-1.0,"Adventure, Family, Fantasy",,,
tt0052738,The Diary of Anne Frank,1959,George Stevens,US,3000000.0,-1.0,"Biography, Drama, Family",,,
tt0052832,The Fugitive Kind,1960,Sidney Lumet,US,-1.0,-1.0,"Drama, Romance",,,
tt0052847,Gidget,1959,Paul Wendkos,US,-1.0,-1.0,Comedy,,,
tt0052893,Hiroshima Mon Amour,1959,Alain Resnais,FR,-1.0,96000.0,"Drama, Romance",1959-06-10,,
tt0052902,The Horse Soldiers,1959,John Ford,US,-1.0,-1.0,"Adventure, Romance, War",,,
tt0052918,Imitation of Life,1959,Douglas Sirk,US,2000000.0,-1.0,Drama,,,
tt0052948,Journey to the Center of the Earth,1959,Henry Levin,US,3400000.0,-1.0,"Adventure, Family, Fantasy",,,
tt0052969,The Killer Shrews,1959,Ray Kellogg,US,123000.0,-1.0,"Horror, Sci-Fi",,,
tt0052993,Last Train from Gun Hill,1959,John Sturges,US,-1.0,-1.0,"Romance, Western",,,
tt0053114,The Human Condition I: No Greater Love,1959,Masaki Kobayashi,JP,-1.0,-1.0,"Drama, War",,,
tt0053125,North by Northwest,1959,Alfred Hitchcock,US,3100000.0,-1.0,"Adventure, Mystery, Thriller",,,
tt0053131,The Nun's Story,1959,Fred Zinnemann,US,3500000.0,-1.0,Drama,,,
tt0053137,On the Beach,1959,Stanley Kramer,US,2900000.0,-1.0,"Drama, Romance, Sci-Fi",,,
tt0053143,Operation Petticoat,1959,Blake Edwards,unknown,-1.0,-1.0,"Comedy, Romance, War",,,
tt0053172,Pillow Talk,1959,Michael Gordon,US,-1.0,-1.0,"Comedy, Romance",,,
tt0053198,The 400 Blows,1959,François Truffaut,FR,-1.0,509.0,"Crime, Drama",,,
tt0053221,Rio Bravo,1959,Howard Hawks,US,-1.0,-1.0,"Action, Drama, Western",,,
tt0053226,Room at the Top,1959,Jack Clayton,GB,327868.85245901643,-1.0,"Drama, Romance",,,
tt0053234,SOS Pacific,1959,Guy Green,GB,-1.0,-1.0,"Adventure, Drama, Thriller",,,
tt0053271,The Shaggy Dog,1959,Charles Barton,US,-1.0,-1.0,"Family, Comedy, Fantasy",,,
tt0053285,Sleeping Beauty,1959,Clyde Geronimi,US,6000000.0,52000000.0,"Animation, Family, Fantasy",1959-02-17,,
tt0053291,Some Like It Hot,1959,Billy Wilder,US,2900000.0,-1.0,"Comedy, Music, Romance",,,
tt0053318,"Suddenly, Last Summer",1959,Joseph L. Mankiewicz,US,3000000.0,-1.0,"Drama, Mystery, Thriller",,,
tt0053399,Up Periscope,1959,Gordon Douglas,US,-1.0,-1.0,"Action, Drama, Romance",,,
tt0053434,Warlock,1959,Edward Dmytryk,US,2400000.0,-1.0,"Drama, Western",,,
tt0053459,Eyes Without a Face,1960,Georges Franju,FR,-1.0,59000.0,"Drama, Horror",1960-01-11,,
tt0053472,Breathless,1960,Jean-Luc Godard,FR,65330.62662841671,363000.0,"Crime, Drama",1960-03-16,,
tt0053580,The Alamo,1960,John Wayne,US,12000000.0,-1.0,"Adventure, Drama, History",,,
tt0053604,The Apartment,1960,Billy Wilder,US,3000000.0,-1.0,"Comedy, Drama, Romance",,,
tt0053619,L'Avventura,1960,Michelangelo Antonioni,IT,-1.0,-1.0,"Drama, Mystery",,,
tt0053622,BUtterfield 8,1960,Daniel Mann,US,2800000.0,-1.0,Drama,,,
tt0053716,Cinderfella,1960,Frank Tashlin,US,3000000.0,-1.0,"Comedy, Family, Fantasy",,,
tt0053779,La Dolce Vita,1960,Federico Fellini,IT,-1.0,-1.0,"Comedy, Drama",,,
tt0053793,Elmer Gantry,1960,Richard Brooks,US,3000000.0,-1.0,Drama,,,
tt0053804,Exodus,1960,Otto Preminger,US,4000000.0,-1.0,"Action, Drama, History",,,
tt0053946,Inherit the Wind,1960,Stanley Kramer,US,-1.0,-1.0,"Biography, Drama, History",,,
tt0053976,The Virgin Spring,1960,Ingmar Bergman,SE,-1.0,-1.0,Drama,,,
tt0054033,The Little Shop of Horrors,1960,Roger Corman,US,27000.0,-1.0,"Comedy, Horror",,,
tt0054047,The Magnificent Seven,1960,John Sturges,US,2000000.0,-1.0,"Action, Adventure, Western",,,
tt0054067,Black Sunday,1960,Mario Bava,IT,-1.0,-1.0,Horror,,,
tt0054084,Midnight Lace,1960,David Miller,US,-1.0,-1.0,"Drama, Mystery, Thriller",,,
tt0054102,"Murder, Inc.",1960,Burt Balaban,GB,-1.0,-1.0,"Biography, Crime, Drama",,,
tt0054130,La Notte,1961,Michelangelo Antonioni,IT,-1.0,39000.0,Drama,1961-01-23,,
tt0054135,Ocean's 11,1960,Lewis Milestone,US,2800000.0,-1.0,"Comedy, Crime, Music",,,
tt0054167,Peeping Tom,1960,Michael Powell,unknown,158079.62529274006,-1.0,"Drama, Horror, Thriller",,,
tt0054189,Purple Noon,1960,René Clément,FR,-1.0,-1.0,"Crime, Drama, Thriller",,,
tt0054195,Pollyanna,1960,David Swift,US,-1.0,-1.0,"Comedy, Drama, Family",,,
tt0054215,Psycho,1960,Alfred Hitchcock,US,807000.0,32000000.0,"Horror, Mystery, Thriller",1960-06-22,,
tt0054248,Rocco and His Brothers,1960,Luchino Visconti,IT,-1.0,-1.0,"Crime, Drama, Sport",,,
tt0054269,Saturday Night and Sunday Morning,1960,Karel Reisz,GB,117096.018735363,-1.0,"Drama, Romance",,,
tt0054331,Spartacus,1960,Stanley Kubrick,US,12000000.0,1800000.0,"Adventure, Biography, Drama",1960-10-06,,
tt0054357,Swiss Family Robinson,1960,Ken Annakin,US,5000000.0,40000000.0,"Adventure, Family",1960-12-21,,
tt0054358,Sword of Sherwood Forest,1960,Terence Fisher,GB,-1.0,-1.0,"Adventure, Drama, History",,,
tt0054387,The Time Machine,1960,George Pal,US,750000.0,-1.0,"Adventure, Romance, Sci-Fi",,,
tt0054407,Le Trou,1960,Jacques Becker,FR,-1.0,35000.0,"Crime, Drama, Thriller",1960-03-18,,
tt0054428,The Unforgiven,1960,John Huston,US,5000000.0,-1.0,"Drama, Romance, Western",,,
tt0054443,Village of the Damned,1960,Wolf Rilla,GB,200000.0,-1.0,"Horror, Sci-Fi",,,
tt0054452,La Vérité,1960,Henri-Georges Clouzot,FR,-1.0,-1.0,Drama,,,
tt0054476,Wild River,1960,Elia Kazan,US,1600000.0,-1.0,"Drama, History, Romance",,,
tt0054594,The Absent Minded Professor,1961,Robert Stevenson,US,2000000.0,-1.0,"Comedy, Family, Sci-Fi",,,
tt0054632,Last Year at Marienbad,1961,Alain Resnais,FR,-1.0,208000.0,"Drama, Mystery",1961-05-25,,
tt0054649,Babes in Toyland,1960,Jack Donohue,US,-1.0,-1.0,"Comedy, Family, Fantasy",,,
tt0054692,Blue Hawaii,1961,Norman Taurog,US,2000000.0,-1.0,"Comedy, Musical",,,
tt0054698,Breakfast at Tiffany's,1961,Blake Edwards,unknown,2500000.0,-1.0,"Comedy, Drama, Romance",,,
tt0054743,The Children's Hour,1961,William Wyler,US,3600000.0,-1.0,"Drama, Romance",,,
tt0054749,Two Women,1960,Vittorio De Sica,IT,-1.0,-1.0,"Drama, War",,,
tt0054847,El Cid,1961,Anthony Mann,US,6200000.0,-1.0,"Biography, Drama, History",,,
tt0054953,The Guns of Navarone,1961,J. Lee Thompson,US,6000000.0,-1.0,"Action, Adventure, Drama",,,
tt0054989,The Honeymoon Machine,1961,Richard Thorpe,US,-1.0,-1.0,"Comedy, Romance",,,
tt0054997,The Hustler,1961,Robert Rossen,US,2000000.0,-1.0,"Drama, Sport",,,
tt0055018,The Innocents,1961,Jack Clayton,US,503512.8805620609,-1.0,Horror,,,
tt0055031,Judgment at Nuremberg,1961,Stanley Kramer,US,3000000.0,-1.0,"Drama, War",,,
tt0055032,Jules and Jim,1962,François Truffaut,FR,-1.0,509.0,"Drama, Romance",,,
tt0055184,The Misfits,1961,John Huston,US,4000000.0,-1.0,"Drama, Romance, Western",,,
tt0055205,Murder She Said,1961,George Pollock,US,-1.0,-1.0,"Comedy, Crime, Drama",,,
tt0055254,One Hundred and One Dalmatians,1961,Clyde Geronimi,US,4000000.0,145000000.0,"Animation, Adventure, Comedy",1961-01-25,,
tt0055256,"One, Two, Three",1961,Billy Wilder,DE,3000000.0,-1.0,Comedy,,,
tt0055257,One-Eyed Jacks,1961,Marlon Brando,US,6000000.0,-1.0,"Drama, Western",,,
tt0055277,The Parent Trap,1961,David Swift,US,-1.0,-1.0,"Comedy, Family, Romance",,,
tt0055421,The Second Time Around,1961,Vincent Sherman,US,-1.0,-1.0,"Action, Adventure, Comedy",,,
tt0055471,Splendor in the Grass,1961,Elia Kazan,US,-1.0,-1.0,"Drama, Romance",,,
tt0055499,Through a Glass Darkly,1961,Ingmar Bergman,SE,-1.0,-1.0,Drama,,,
tt0055506,A Taste of Honey,1961,Tony Richardson,GB,142857.14285714287,-1.0,Drama,,,
tt0055572,A Woman Is a Woman,1961,Jean-Luc Godard,IT,160000.0,101000.0,"Comedy, Drama, Romance",1961-09-06,,
tt0055614,West Side Story,1961,Jerome Robbins,US,6000000.0,44000000.0,"Crime, Drama, Musical",1961-12-13,,
tt0055630,Yojimbo,1961,Akira Kurosawa,JP,-1.0,47000.0,"Action, Drama, Thriller",,,
tt0055798,Birdman of Alcatraz,1962,John Frankenheimer,US,2600000.0,-1.0,"Biography, Crime, Drama",,,
tt0055824,Cape Fear,1962,J. Lee Thompson,US,3000000.0,-1.0,"Drama, Thriller",,,
tt0055830,Carnival of Souls,1962,Herk Harvey,unknown,30000.0,-1.0,"Horror, Mystery",,,
tt0055852,Cleo from 5 to 7,1962,Agnès Varda,FR,-1.0,-1.0,"Comedy, Drama, Music",,,
tt0055895,Days of Wine and Roses,1962,Blake Edwards,US,-1.0,-1.0,Drama,,,
tt0055928,Dr. No,1962,Terence Young,GB,1100000.0,16000000.0,"Action, Adventure, Thriller",1962-10-07,,
tt0055977,The Fast Lady,1962,Ken Annakin,GB,-1.0,-1.0,Comedy,,,
tt0055998,Freud,1962,John Huston,US,4000000.0,-1.0,"Biography, Drama",,,
tt0056048,Gypsy,1962,Mervyn LeRoy,US,4000000.0,-1.0,"Biography, Comedy, Drama",,,
tt0056058,Harakiri,1962,Masaki Kobayashi,JP,-1.0,-1.0,"Action, Drama, History",,,
tt0056059,Hatari!,1962,Howard Hawks,US,-1.0,-1.0,"Action, Adventure, Comedy",,,
tt0056085,How the West Was Won,1962,John Ford,US,15000000.0,77000.0,Western,,,
tt0056111,Ivan's Childhood,1962,Andrei Tarkovsky,SUHH,-1.0,22000.0,"Drama, War",,,
tt0056142,King Kong vs. Godzilla,1962,Ishirô Honda,JP,200000.0,-1.0,"Action, Adventure, Fantasy",,,
tt0056172,Lawrence of Arabia,1962,David Lean,GB,15000000.0,45000000.0,"Adventure, Biography, Drama",1962-12-10,,
tt0056193,Lolita,1962,Stanley Kubrick,GB,2000000.0,-1.0,"Crime, Drama, Romance",,,
tt0056197,The Longest Day,1962,Ken Annakin,US,10000000.0,-1.0,"Action, Drama, History",,,
tt0056217,The Man Who Shot Liberty Valance,1962,John Ford,US,3200000.0,-1.0,"Drama, Western",,,
tt0056218,The Manchurian Candidate,1962,John Frankenheimer,unknown,2200000.0,2800000.0,"Drama, Thriller",,,
